,ACCIDENTDATE,XMLIMPORTNOTES,ACCIDENT_WEEKDAY_Friday,ACCIDENT_WEEKDAY_Monday,ACCIDENT_WEEKDAY_Saturday,ACCIDENT_WEEKDAY_Sunday,ACCIDENT_WEEKDAY_Thursday,ACCIDENT_WEEKDAY_Tuesday,ACCIDENT_WEEKDAY_Wednesday,ACCIDENTLOCATION_At intersection,ACCIDENTLOCATION_At railway crossing,ACCIDENTLOCATION_At/near private drive,ACCIDENTLOCATION_Intersection related,ACCIDENTLOCATION_Non intersection,ACCIDENTLOCATION_Overpass or bridge,ACCIDENTLOCATION_Underpass or tunnel,LIGHT_Dark,"LIGHT_Dark, artificial",LIGHT_Dawn,"LIGHT_Dawn, artificial",LIGHT_Daylight,"LIGHT_Daylight, artificial",LIGHT_Dusk,"LIGHT_Dusk, artificial",LIGHT_Unknown,LIGHT_nan,ROADJURISDICTION_County or district,ROADJURISDICTION_Municipal (excl. Twp. Rd.),ROADJURISDICTION_Private property,ROADJURISDICTION_Regional municipality,ROADJURISDICTION_Township,ROADJURISDICTION_unknown,TRAFFICCONTROL_No control,TRAFFICCONTROL_Ped. crossover,TRAFFICCONTROL_Police control,TRAFFICCONTROL_School bus,TRAFFICCONTROL_School guard,TRAFFICCONTROL_Stop sign,TRAFFICCONTROL_Traffic controller,TRAFFICCONTROL_Traffic gate,TRAFFICCONTROL_Traffic signal,TRAFFICCONTROL_Yield sign,TRAFFICCONTROL_unknown,TRAFFICCONTROLCONDITION_Functioning,TRAFFICCONTROLCONDITION_Missing/Damaged,TRAFFICCONTROLCONDITION_Not Applicable,TRAFFICCONTROLCONDITION_Not applicable,TRAFFICCONTROLCONDITION_Not functioning,TRAFFICCONTROLCONDITION_Obscured,ENVIRONMENTCONDITION1_Clear,ENVIRONMENTCONDITION1_Drifting Snow,"ENVIRONMENTCONDITION1_Fog, mist, smoke, dust",ENVIRONMENTCONDITION1_Freezing Rain,ENVIRONMENTCONDITION1_Rain,ENVIRONMENTCONDITION1_Snow,ENVIRONMENTCONDITION1_Strong wind
8857,2022-07-12 16:30:00,Road 1: 420 CARSON DR (IFO 420); Vehicle #1     Make: CHEV     Model: BLT     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8858,2022-07-27 00:00:00,Road 1: 46 BLACK WALNUT DR (IFO); Vehicle #1     Make: INFI     Model: GAW     Colour: RED     Style: 4D; Vehicle #2     Make: PONT     Model: VIB     Colour: RED     Style: 4B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,2022-07-27 17:00:00,Road 1: ALPINE RD (IFO 192  MC DONALDS REST); Vehicle #1     Make: MERZ     Model: GK2     Colour: BLK     Style: TY; Vehicle #2     Make: KIA     Model: SOU     Colour: BLU     Style: TY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8860,2022-07-08 12:00:00,Road 1: GLASGOW ST; Road 2: BELMONT RD; Vehicle #1     Make: HOND     Model: UCL     Colour: BGE     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8861,2022-07-04 09:30:00,Road 1: BELMONT AVE W; Road 2: GLASGOW ST; Vehicle #1     Make: TOYT     Model: MTL     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,2022-07-25 06:30:00,Road 1: STAUFFER DR; Road 2: REIDEL DR; Vehicle #1     Make: LNDR     Model: EVO     Colour: BLK     Style: TY; Vehicle #2     Make: JEEP     Model: CMD     Colour: BLK     Style: TY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8863,2022-07-20 17:15:00,Road 1: 84 RALGREEN CRESCENT (IFO); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: ACUR     Model: TXT     Colour: BLK     Style: 4D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8864,2022-07-16 07:00:00,Road 1: 16 MILFOIL CRESCENT; Vehicle #1     Make: TOYT     Model: VEN     Colour: GRY     Style: TY; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8865,2022-07-24 18:39:00,Road 1: DILL ST (IFO 29 (VICTORIA PARKING LOT)); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: MAZD     Model: M3I     Colour: SIL     Style: 4D,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8866,2022-07-31 17:41:00,Road 1: OLD CHICOPEE DR STANLEY PARK KITCHENER; Road 2: RIVER RD E; Distance:  N; Vehicle #1     Make: TESL     Model: 3     Colour: BLK     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8867,2022-07-19 17:30:00,Road 1: 578 OLD HURON RD (IFO); Vehicle #1     Make: TOYT     Model: AXP     Colour: SIL     Style: 4D; Vehicle #2     Make: HYUN     Model: ESM     Colour: BLK     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8868,2022-07-26 20:20:00,Road 1: HURON RD; Road 2: TRILLIUM DR; Vehicle #1     Make: TOYT     Model: CBA     Colour: SIL     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8869,2019-04-16 15:45:00,Road 1: SPRING VALLEY RD; Road 2: WELLINGTON ST N; Vehicle #1     Make: FORD     Model: FE     Colour: BLK     Style: 4D; Vehicle #2     Make: TESL     Model: 3     Colour: SIL     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,2020-05-05 17:00:00,Road 1: MADISON AVE S (IFO 111); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: CTX     Colour: WHI     Style: 2D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,2020-06-02 23:15:00,Road 1: WABANAKI DR; Road 2: GOODRICH DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: JOU     Colour: RED     Style: TY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8872,2020-06-28 17:00:00,Road 1: HIGHLAND RD E; Road 2: STIRLING AVE S; Vehicle #1     Make: CHEV     Model: EXP     Colour: WHI     Style: FV; Vehicle #2     Make: MAZD     Model: 3TR     Colour: SIL     Style: 4B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8873,2020-07-27 21:55:00,Road 1: HURON RD; Road 2: STRASBURG RD; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: K6G     Colour: WHI     Style: 4D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8874,2020-08-10 04:10:00,Road 1: HURON RD; Road 2: TRILLIUM DR; Vehicle #1     Make: GMC     Model: SIE     Colour: BLK     Style: PK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8875,2020-08-10 11:00:00,Road 1: 602 BRITTANIA CRESCENT (IN FRONT OF 62 ON ROADWAY); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: NISS     Model: TTX     Colour: SIL     Style: CW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,2020-08-15 21:00:00,Road 1: 37 TWEEDSDALE ST; Vehicle #1     Make: NISS     Model: MSV     Colour: BLK     Style: 4D; Vehicle #2     Make: TOYT     Model: AXP     Colour: BLK     Style: 4D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8877,2020-08-15 21:30:00,Road 1: BIEHN DR; Road 2: CARYNDALE DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: CRV     Colour: BLK     Style: TY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8878,2020-08-24 14:00:00,Road 1: MCGARRY DR; Road 2: ELM RIDGE DR; Vehicle #1     Make: PONT     Model: VIB     Colour: BLK     Style: 4B; Vehicle #2     Make: NISS     Model: ATS     Colour: BGE     Style: 4D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8879,2020-08-21 12:50:00,Road 1: SHIRLEY DR; Road 2: CRESTVIEW PL; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: CHEV     Model: EXP     Colour: WHI     Style: FV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8880,2020-09-10 11:50:00,Road 1: 245 COLTON CIRCLE (IN FRONT OF 245); Vehicle #1     Make: TOYT     Model: AXP     Colour: GRY     Style: 4D; Vehicle #2     Make: JEEP     Model: WUL     Colour: RED     Style: TY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,2020-09-13 17:45:00,Road 1: HIGHLAND RD E; Road 2: WINSLOW DR; Vehicle #1     Make: JEEP     Model: WRA     Colour: WHI     Style: TY; Vehicle #2     Make: FORD     Model: COF     Colour: RED     Style: CW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,2020-10-20 16:47:00,Road 1: MANSION ST (IFO 264); Vehicle #1     Make: FORD     Model: SPE     Colour: BLU     Style: TY; Vehicle #2     Make: MNNI     Model: COO     Colour: BLU     Style: 2B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8883,2020-11-10 11:20:00,Road 1: KING ST W; Road 2: YOUNG ST; Vehicle #1     Make: BMW     Model: BX5     Colour: WHI     Style: TY; Vehicle #2     Make: TOYT     Model: MTL     Colour: BLK     Style: 4D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8884,2021-03-02 10:00:00,Road 1: 85 BROADVIEW AVE; Vehicle #1     Make: VOLK     Model: GLF     Colour: BLK     Style: 4B; Vehicle #2     Make: TOYT     Model: SXC     Colour: GRY     Style: 2B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,2021-03-25 11:00:00,Road 1: QUEEN ST S; Road 2: JOSEPH ST; Vehicle #1     Make: MAZD     Model: M3S     Colour: BLK     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,2021-02-25 08:40:00,Road 1: WOODBINE AVE; Road 2: HURON RD; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: UAX     Colour: WHI     Style: 4D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8887,2021-04-23 09:15:00,Road 1: HIGHVIEW DR (IFO 4); Road 2: DRIFTWOOD DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: CEN     Colour: WHI     Style: TY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8888,2021-05-14 16:30:00,Road 1: 55 FRANCIS ST S; Vehicle #1     Make: HYUN     Model: ASE     Colour: BLK     Style: 2B; Vehicle #2     Make:      Model:      Colour:      Style:,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8889,2021-06-02 07:30:00,Road 1: KEEWATIN AVE (IFO 242); Road 2: KEEWATIN PL; Vehicle #1     Make: HYUN     Model: EGM     Colour: BLK     Style: 4D; Vehicle #2     Make: MAZD     Model: 3TR     Colour: BLK     Style: 4D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8890,2021-06-05 14:00:00,Road 1: 701 SORRENTO COURT; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: RID     Colour: SIL     Style: PK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8891,2021-06-11 07:05:00,"Road 1: 71 MARTINGLEN CRESCENT, KITCHENER, ON, (IFO 71 MARTINGLEN CRESCENT); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HYUN     Model: SAN     Colour: BLU     Style: TY",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8892,2021-07-16 17:45:00,Road 1: 32 WISTERIA COURT; Vehicle #1     Make: MAZD     Model: MCX     Colour: BLK     Style: TY; Vehicle #2     Make: FORD     Model: COF     Colour: WHI     Style: PK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,2021-08-06 13:30:00,Road 1: 80 EAGEN DR; Road 2: RALGREEN CRESCENT; Vehicle #1     Make: CHEV     Model: ORL     Colour: GRY     Style: TY; Vehicle #2     Make: FORD     Model: EPR     Colour: RED     Style: TY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,2021-08-09 18:30:00,Road 1: 14 SAINT LEGER ST (IFO); Vehicle #1     Make: CHEV     Model: CZT     Colour: RED     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8895,2021-09-02 11:45:00,Road 1: 35 BRECKENRIDGE DR (IFO); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: CSE     Colour: WHI     Style: 4D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
